,Unnamed: 0,danho,ciclo,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Primer.Rec,Segundo.Rec,Nota.Final,Tercer.Par,Asis,Cuarto.Par,4P_60,id_anony
4693,4693,2012,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2012,1,S,2012,17,26,10,0,0,1F-4,0.0,1.0,,,es_63
4694,4694,2012,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2012,1,N,0,18,31,8,0,0,,0.0,0.0,,,es_3
4695,4695,2012,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2012,1,S,2012,15,36,8,0,0,1F-5,0.0,1.0,,,es_1067
4696,4696,2012,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2012,1,S,2012,21,26,9,0,0,1F-5,0.0,1.0,,,es_4
4697,4697,2012,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2012,1,S,2012,19,33,10,0,0,1F-5,0.0,1.0,,,es_64
4698,4698,2012,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2012,1,S,2012,19,36,10,0,0,1F-5,0.0,1.0,,,es_67
4699,4699,2012,1,5636,CALIDAD E IMPACTO AMBIENTAL,MEC-PLS09 ,10,1,2012,1,S,2012,10,31,0,0,0,1F-4,0.0,1.0,,,es_1
4700,4700,2012,1,5636,CALIDAD E IMPACTO AMBIENTAL,MEC-PLS09 ,10,1,2012,1,S,2012,17,33,0,0,0,1F-5,0.0,1.0,,,es_69
4701,4701,2012,1,5636,CALIDAD E IMPACTO AMBIENTAL,MEC-PLS09 ,10,1,2012,1,S,2012,11,28,0,0,0,1F-3,0.0,1.0,,,es_63
4702,4702,2012,1,5636,CALIDAD E IMPACTO AMBIENTAL,MEC-PLS09 ,10,1,2012,1,S,2012,14,34,0,0,0,1F-4,0.0,1.0,,,es_3
4703,4703,2012,1,5636,CALIDAD E IMPACTO AMBIENTAL,MEC-PLS09 ,10,1,2012,1,S,2012,15,32,0,0,0,1F-4,0.0,1.0,,,es_1067
4704,4704,2012,1,5636,CALIDAD E IMPACTO AMBIENTAL,MEC-PLS09 ,10,1,2012,1,S,2012,12,27,0,0,0,2F-4,0.0,1.0,,,es_4
4705,4705,2012,1,5636,CALIDAD E IMPACTO AMBIENTAL,MEC-PLS09 ,10,1,2012,1,S,2012,10,33,0,0,0,1F-4,0.0,1.0,,,es_64
4706,4706,2012,1,5636,CALIDAD E IMPACTO AMBIENTAL,MEC-PLS09 ,10,1,2012,1,S,2012,13,36,0,0,0,1F-4,0.0,1.0,,,es_12
4708,4708,2012,1,5636,CALIDAD E IMPACTO AMBIENTAL,MEC-PLS09 ,10,1,2012,1,S,2012,16,39,0,0,0,1F-5,0.0,1.0,,,es_67
4709,4709,2012,1,5637,PASANTIAS,MEC-PLS09 ,10,1,2012,1,S,2012,0,0,0,0,0,2F-5,0.0,0.0,,,es_1067
7847,408,2012,2,2906,GESTION DE PROYECTOS,MEC9-OPT  ,13,2,2012,2,S,2012,20,33,8,0,0,2F-5,0.0,1.0,,,es_1
7852,413,2012,2,2906,GESTION DE PROYECTOS,MEC9-OPT  ,13,2,2012,2,S,2012,20,30,5,0,0,1F-5,0.0,1.0,,,es_1459
7854,415,2012,2,2906,GESTION DE PROYECTOS,MEC9-OPT  ,13,2,2012,2,S,2012,20,31,7,0,0,1F-5,0.0,1.0,,,es_65
7855,416,2012,2,2906,GESTION DE PROYECTOS,MEC9-OPT  ,13,2,2012,2,N,0,0,0,0,0,0,,0.0,1.0,,,es_38
7857,418,2012,2,2906,GESTION DE PROYECTOS,MEC9-OPT  ,13,2,2012,2,N,2012,19,32,7,0,0,,0.0,1.0,,,es_713
7860,421,2012,2,2906,GESTION DE PROYECTOS,MEC9-OPT  ,13,2,2012,2,S,2012,21,33,8,0,0,1F-5,0.0,1.0,,,es_16
7871,432,2012,2,2906,GESTION DE PROYECTOS,MEC9-OPT  ,13,2,2012,2,S,2012,20,32,8,0,0,1F-5,0.0,1.0,,,es_1065
13155,5723,2012,2,5601,MECANICA DE FLUIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,6,28,10,0,0,1F-4,0.0,1.0,,,es_472
13156,5724,2012,2,5601,MECANICA DE FLUIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,19,30,10,0,0,2F-5,0.0,1.0,,,es_485
13157,5725,2012,2,5601,MECANICA DE FLUIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,14,36,10,0,0,2F-5,0.0,1.0,,,es_486
13158,5726,2012,2,5601,MECANICA DE FLUIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,8,24,10,0,0,2F-2,0.0,1.0,,,es_487
13159,5727,2012,2,5601,MECANICA DE FLUIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,18,15,10,0,0,2F-3,0.0,1.0,,,es_501
13160,5728,2012,2,5601,MECANICA DE FLUIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,19,34,8,0,0,2F-5,0.0,1.0,,,es_923
13161,5729,2012,2,5601,MECANICA DE FLUIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,16,28,7,0,0,2F-4,0.0,1.0,,,es_542
13162,5730,2012,2,5601,MECANICA DE FLUIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,16,15,8,0,0,2F-3,0.0,1.0,,,es_556
13163,5731,2012,2,5601,MECANICA DE FLUIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,18,8,10,0,0,1F-2,0.0,1.0,,,es_558
13164,5732,2012,2,5601,MECANICA DE FLUIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,14,19,10,0,0,1F-2,0.0,1.0,,,es_444
13165,5733,2012,2,5601,MECANICA DE FLUIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,14,24,10,0,0,2F-3,0.0,1.0,,,es_626
13166,5734,2012,2,5601,MECANICA DE FLUIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,21,24,10,0,0,1F-4,0.0,1.0,,,es_630
13167,5735,2012,2,5601,MECANICA DE FLUIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,16,30,10,0,0,1F-5,0.0,1.0,,,es_648
13168,5736,2012,2,5601,MECANICA DE FLUIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,16,24,10,35,0,2F-4,0.0,1.0,,,es_659
13169,5737,2012,2,5601,MECANICA DE FLUIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,18,24,9,0,0,1F-5,0.0,1.0,,,es_666
13170,5738,2012,2,5602,MATERIALES 1,MEC-PLS09 ,5,1,2012,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_475
13171,5739,2012,2,5602,MATERIALES 1,MEC-PLS09 ,5,1,2012,2,S,2012,13,23,8,44,0,2F-4,0.0,1.0,,,es_486
13174,5742,2012,2,5602,MATERIALES 1,MEC-PLS09 ,5,1,2012,2,N,0,10,17,6,33,0,,0.0,1.0,,,es_501
13176,5744,2012,2,5602,MATERIALES 1,MEC-PLS09 ,5,1,2012,2,S,2012,16,27,8,0,0,1F-4,0.0,1.0,,,es_923
13180,5748,2012,2,5602,MATERIALES 1,MEC-PLS09 ,5,1,2012,2,S,2012,7,15,8,49,0,2F-3,0.0,1.0,,,es_924
13181,5749,2012,2,5602,MATERIALES 1,MEC-PLS09 ,5,1,2012,2,N,0,7,13,7,32,0,,0.0,1.0,,,es_542
13182,5750,2012,2,5602,MATERIALES 1,MEC-PLS09 ,5,1,2012,2,S,2012,8,16,6,36,0,"2F-1,3F-2",0.0,1.0,,,es_1064
13183,5751,2012,2,5602,MATERIALES 1,MEC-PLS09 ,5,1,2012,2,N,0,5,0,0,0,0,,0.0,0.0,,,es_556
13184,5752,2012,2,5602,MATERIALES 1,MEC-PLS09 ,5,1,2012,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_557
13187,5755,2012,2,5602,MATERIALES 1,MEC-PLS09 ,5,1,2012,2,S,2012,19,27,7,0,0,1F-4,0.0,1.0,,,es_756
13188,5756,2012,2,5602,MATERIALES 1,MEC-PLS09 ,5,1,2012,2,N,0,3,9,6,0,0,,0.0,1.0,,,es_444
13189,5757,2012,2,5602,MATERIALES 1,MEC-PLS09 ,5,1,2012,2,N,0,2,0,0,0,0,,0.0,0.0,,,es_765
13190,5758,2012,2,5602,MATERIALES 1,MEC-PLS09 ,5,1,2012,2,N,0,0,0,0,0,0,,0.0,1.0,,,es_1465
13193,5761,2012,2,5602,MATERIALES 1,MEC-PLS09 ,5,1,2012,2,N,0,2,0,0,0,0,,0.0,0.0,,,es_648
13195,5763,2012,2,5602,MATERIALES 1,MEC-PLS09 ,5,1,2012,2,S,2012,10,21,7,42,0,3F-3,0.0,1.0,,,es_657
13196,5764,2012,2,5602,MATERIALES 1,MEC-175-09,5,1,2012,2,N,2012,12,18,5,0,0,,0.0,1.0,,,es_1504
13197,5765,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,N,0,10,2,6,0,0,,0.0,1.0,,,es_475
13198,5766,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,S,2012,10,34,8,0,0,1F-4,0.0,1.0,,,es_859
13199,5767,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,S,2011,13,36,9,0,0,1F-5,0.0,1.0,,,es_485
13200,5768,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,S,2012,22,32,9,0,0,1F-5,0.0,1.0,,,es_486
13201,5769,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,S,2011,17,27,7,0,0,1F-3,0.0,1.0,,,es_487
13203,5771,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,S,2012,15,28,6,0,0,1F-3,0.0,1.0,,,es_694
13204,5772,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,S,2012,16,32,6,0,0,1F-4,0.0,1.0,,,es_501
13207,5775,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_1467
13211,5779,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,N,0,7,7,3,0,0,,0.0,1.0,,,es_925
13214,5782,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,N,0,9,12,5,30,0,,0.0,1.0,,,es_542
13215,5783,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,N,2011,0,0,0,0,0,,0.0,0.0,,,es_1064
13217,5785,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,S,2012,17,24,9,0,0,1F-4,0.0,1.0,,,es_556
13218,5786,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,S,2012,11,30,9,0,0,1F-4,0.0,1.0,,,es_557
13219,5787,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,N,2012,13,31,8,0,0,,0.0,1.0,,,es_558
13224,5792,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,S,2012,18,27,6,0,0,1F-4,0.0,1.0,,,es_444
13225,5793,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,N,2012,16,27,3,0,0,,0.0,1.0,,,es_613
13226,5794,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,N,2012,17,34,8,0,0,,0.0,1.0,,,es_765
13227,5795,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,S,2012,21,30,7,0,0,1F-5,0.0,1.0,,,es_626
13228,5796,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,S,2011,17,32,8,0,0,1F-4,0.0,0.0,,,es_630
13229,5797,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,N,2012,15,27,6,0,0,,0.0,1.0,,,es_1465
13231,5799,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,N,0,9,0,2,0,0,,0.0,1.0,,,es_642
13233,5801,2012,2,5603,TERMODINAMICA,MEC-PLS09 ,5,1,2012,2,S,2012,11,27,9,0,0,1F-4,0.0,1.0,,,es_657
13236,5804,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,S,2012,13,16,10,0,0,"2F-1,3F-3",0.0,1.0,,,es_472
13237,5805,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,S,2012,21,30,8,0,0,1F-5,0.0,1.0,,,es_1061
13238,5806,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,S,2012,14,32,10,0,0,1F-3,0.0,1.0,,,es_485
13239,5807,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,S,2012,16,30,10,0,0,1F-5,0.0,1.0,,,es_486
13240,5808,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,S,2012,22,13,8,0,0,2F-3,0.0,1.0,,,es_487
13241,5809,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,S,2012,14,31,10,0,0,1F-4,0.0,1.0,,,es_685
13243,5811,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,S,2012,18,9,8,0,0,"1F-1,2F-3",0.0,1.0,,,es_694
13244,5812,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,S,2012,20,24,9,0,0,"1F-1,2F-4",0.0,1.0,,,es_501
13245,5813,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,S,2011,0,0,0,0,0,3F-2,0.0,0.0,,,es_1066
13247,5815,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,S,2012,22,30,10,0,0,1F-5,0.0,1.0,,,es_923
13250,5818,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,N,0,11,0,4,0,0,,0.0,1.0,,,es_542
13252,5820,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,N,0,16,0,0,0,0,,0.0,0.0,,,es_1062
13253,5821,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,N,2012,18,0,9,0,0,,0.0,1.0,,,es_556
13254,5822,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,N,2012,17,13,9,0,0,,0.0,1.0,,,es_558
13255,5823,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,S,2012,22,30,8,0,0,1F-4,0.0,1.0,,,es_1063
13258,5826,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,S,2012,18,31,7,0,0,"1F-1,2F-5",0.0,1.0,,,es_444
13259,5827,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,S,2012,15,15,10,0,0,1F-2,0.0,1.0,,,es_613
13260,5828,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,S,2012,13,30,9,0,0,2F-5,0.0,1.0,,,es_765
13262,5830,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,S,2012,18,8,9,0,0,2F-2,0.0,1.0,,,es_626
13263,5831,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,S,2012,14,20,9,45,0,"2F-1,3F-3",0.0,1.0,,,es_629
13264,5832,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,S,2012,20,31,10,0,0,1F-5,0.0,1.0,,,es_630
13266,5834,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,N,0,0,0,4,0,0,,0.0,0.0,,,es_648
13268,5836,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,S,2012,15,34,8,0,0,1F-5,0.0,1.0,,,es_659
13269,5837,2012,2,5604,MECANISMOS,MEC-PLS09 ,5,1,2012,2,S,2012,16,27,9,0,0,1F-5,0.0,1.0,,,es_666
13270,5838,2012,2,5605,ELECTROTECNIA,MEC-PLS09 ,5,1,2012,2,S,2012,24,27,8,0,0,1F-5,0.0,1.0,,,es_1061
13271,5839,2012,2,5605,ELECTROTECNIA,MEC-PLS09 ,5,1,2012,2,S,2012,6,36,7,0,0,1F-5,0.0,1.0,,,es_485
13272,5840,2012,2,5605,ELECTROTECNIA,MEC-PLS09 ,5,1,2012,2,S,2012,6,18,8,53,0,2F-5,0.0,1.0,,,es_487
13273,5841,2012,2,5605,ELECTROTECNIA,MEC-PLS09 ,5,1,2012,2,S,2012,12,31,7,0,0,1F-4,0.0,1.0,,,es_685
13274,5842,2012,2,5605,ELECTROTECNIA,MEC-PLS09 ,5,1,2012,2,S,2012,17,31,7,0,0,1F-4,0.0,1.0,,,es_923
13275,5843,2012,2,5605,ELECTROTECNIA,MEC-PLS09 ,5,1,2012,2,S,2012,6,31,8,0,0,1F-4,0.0,1.0,,,es_924
13276,5844,2012,2,5605,ELECTROTECNIA,MEC-PLS09 ,5,1,2012,2,S,2012,0,27,8,0,0,1F-3,0.0,1.0,,,es_1064
13277,5845,2012,2,5605,ELECTROTECNIA,MEC-PLS09 ,5,1,2012,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_1062
13278,5846,2012,2,5605,ELECTROTECNIA,MEC-PLS09 ,5,1,2012,2,S,2012,18,27,8,0,0,1F-4,0.0,1.0,,,es_1063
13279,5847,2012,2,5605,ELECTROTECNIA,MEC-PLS09 ,5,1,2012,2,S,2012,12,31,7,0,0,1F-4,0.0,1.0,,,es_756
13280,5848,2012,2,5605,ELECTROTECNIA,MEC-PLS09 ,5,1,2012,2,S,2012,18,32,7,0,0,1F-5,0.0,1.0,,,es_630
13281,5849,2012,2,5605,ELECTROTECNIA,MEC-PLS09 ,5,1,2012,2,N,2012,17,5,7,16,0,,0.0,1.0,,,es_659
13282,5850,2012,2,5605,ELECTROTECNIA,MEC-PLS09 ,5,1,2012,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_666
13283,5851,2012,2,5606,MECANICA DE SOLIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,16,14,10,0,0,"1F-1,2F-1,3F-5",0.0,1.0,,,es_1
13284,5852,2012,2,5606,MECANICA DE SOLIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,20,17,10,0,0,"1F-1,2F-3",0.0,1.0,,,es_4
13287,5855,2012,2,5606,MECANICA DE SOLIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,20,24,10,0,0,1F-5,0.0,1.0,,,es_65
13290,5858,2012,2,5606,MECANICA DE SOLIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,12,19,10,0,0,1F-2,0.0,1.0,,,es_713
13293,5861,2012,2,5606,MECANICA DE SOLIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,12,13,10,0,0,"1F-1,2F-4",0.0,1.0,,,es_20
13294,5862,2012,2,5606,MECANICA DE SOLIDOS,MEC-PLS09 ,5,1,2012,2,S,2012,14,36,10,0,0,1F-5,0.0,1.0,,,es_1065
13302,5870,2012,2,5614,PROCESOS DE FABRICACION 2,MEC-PLS09 ,7,1,2012,2,S,2012,24,29,4,0,0,1F-5,0.0,1.0,,,es_675
13303,5871,2012,2,5614,PROCESOS DE FABRICACION 2,MEC-PLS09 ,7,1,2012,2,S,2012,23,25,4,0,0,1F-4,0.0,1.0,,,es_3
13304,5872,2012,2,5614,PROCESOS DE FABRICACION 2,MEC-PLS09 ,7,1,2012,2,S,2012,19,25,4,0,0,1F-4,0.0,1.0,,,es_16
13305,5873,2012,2,5615,TERMOTECNIA 1,MEC-PLS09 ,7,1,2012,2,N,2011,0,0,0,0,0,3F-1,0.0,0.0,,,es_1060
13306,5874,2012,2,5615,TERMOTECNIA 1,MEC-PLS09 ,7,1,2012,2,N,2012,6,13,8,26,0,3F-1,0.0,1.0,,,es_1061
13307,5875,2012,2,5615,TERMOTECNIA 1,MEC-PLS09 ,7,1,2012,2,S,2012,9,31,9,0,0,1F-4,0.0,1.0,,,es_685
13308,5876,2012,2,5615,TERMOTECNIA 1,MEC-PLS09 ,7,1,2012,2,S,2011,10,0,0,0,0,2F-2,0.0,0.0,,,es_1066
13309,5877,2012,2,5615,TERMOTECNIA 1,MEC-PLS09 ,7,1,2012,2,S,2012,18,30,9,0,0,1F-5,0.0,1.0,,,es_923
13310,5878,2012,2,5615,TERMOTECNIA 1,MEC-PLS09 ,7,1,2012,2,S,2012,9,21,8,40,0,2F-4,0.0,1.0,,,es_1063
13311,5879,2012,2,5615,TERMOTECNIA 1,MEC-PLS09 ,7,1,2012,2,S,2011,15,25,9,0,0,1F-4,0.0,0.0,,,es_1065
13312,5880,2012,2,5615,TERMOTECNIA 1,MEC-PLS09 ,7,1,2012,2,S,2012,12,28,8,0,0,1F-5,0.0,1.0,,,es_756
13313,5881,2012,2,5615,TERMOTECNIA 1,MEC-PLS09 ,7,1,2012,2,S,2012,9,21,9,0,0,2F-3,0.0,1.0,,,es_659
13314,5882,2012,2,5615,TERMOTECNIA 1,MEC-PLS09 ,7,1,2012,2,N,0,9,8,8,0,0,,0.0,1.0,,,es_666
13315,5883,2012,2,5616,DINAMICA DE MAQUINAS Y VIBRACIONES,MEC-PLS09 ,7,1,2012,2,N,0,0,18,0,0,0,,0.0,0.0,,,es_1060
13316,5884,2012,2,5616,DINAMICA DE MAQUINAS Y VIBRACIONES,MEC-PLS09 ,7,1,2012,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_38
13317,5885,2012,2,5616,DINAMICA DE MAQUINAS Y VIBRACIONES,MEC-PLS09 ,7,1,2012,2,S,2012,6,28,10,0,0,3F-3,0.0,1.0,,,es_66
13318,5886,2012,2,5616,DINAMICA DE MAQUINAS Y VIBRACIONES,MEC-PLS09 ,7,1,2012,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_585
13319,5887,2012,2,5616,DINAMICA DE MAQUINAS Y VIBRACIONES,MEC-PLS09 ,7,1,2012,2,S,2012,10,18,8,0,0,3F-2,0.0,1.0,,,es_756
13320,5888,2012,2,5617,AUTOMATIZACION Y CONTROL,MEC-PLS09 ,7,1,2012,2,N,0,11,0,3,0,0,,0.0,0.0,,,es_1060
13321,5889,2012,2,5617,AUTOMATIZACION Y CONTROL,MEC-PLS09 ,7,1,2012,2,S,2012,1,31,6,0,0,1F-3,0.0,1.0,,,es_1459
13322,5890,2012,2,5617,AUTOMATIZACION Y CONTROL,MEC-PLS09 ,7,1,2012,2,N,2011,0,0,0,0,0,,0.0,0.0,,,es_38
13323,5891,2012,2,5617,AUTOMATIZACION Y CONTROL,MEC-PLS09 ,7,1,2012,2,S,2012,19,30,10,0,0,1F-5,0.0,1.0,,,es_16
13324,5892,2012,2,5617,AUTOMATIZACION Y CONTROL,MEC-175-09,7,1,2012,2,S,2012,7,30,4,0,0,1F-3,0.0,1.0,,,es_1504
13325,5893,2012,2,5618,INTRODUCCION A LA INVESTIGACION,MEC-PLS09 ,7,2,2012,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_1060
13326,5894,2012,2,5618,INTRODUCCION A LA INVESTIGACION,MEC-PLS09 ,7,2,2012,2,S,2012,15,23,7,0,0,1F-4,0.0,1.0,,,es_675
13327,5895,2012,2,5618,INTRODUCCION A LA INVESTIGACION,MEC-PLS09 ,7,2,2012,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_688
13328,5896,2012,2,5618,INTRODUCCION A LA INVESTIGACION,MEC-PLS09 ,7,2,2012,2,S,2012,15,2,2,36,0,2F-2,0.0,1.0,,,es_510
13329,5897,2012,2,5618,INTRODUCCION A LA INVESTIGACION,MEC-PLS09 ,7,2,2012,2,N,0,6,19,2,22,0,,0.0,1.0,,,es_924
13330,5898,2012,2,5618,INTRODUCCION A LA INVESTIGACION,MEC-PLS09 ,7,2,2012,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_38
13331,5899,2012,2,5618,INTRODUCCION A LA INVESTIGACION,MEC-PLS09 ,7,2,2012,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_1064
13332,5900,2012,2,5618,INTRODUCCION A LA INVESTIGACION,MEC-PLS09 ,7,2,2012,2,N,0,5,0,1,0,0,,0.0,0.0,,,es_1063
13333,5901,2012,2,5619,DIBUJO MECANICO,MEC-PLS09 ,7,1,2012,2,S,2012,18,40,0,0,0,1F-5,0.0,1.0,,,es_675
13334,5902,2012,2,5619,DIBUJO MECANICO,MEC-PLS09 ,7,1,2012,2,S,2012,16,25,0,0,0,3F-2,0.0,1.0,,,es_472
13346,5914,2012,2,5619,DIBUJO MECANICO,MEC-PLS09 ,7,1,2012,2,N,2012,14,24,0,0,0,,0.0,1.0,,,es_1066
13349,5917,2012,2,5619,DIBUJO MECANICO,MEC-PLS09 ,7,1,2012,2,S,2012,24,44,0,0,0,2F-5,0.0,1.0,,,es_924
13355,5923,2012,2,5619,DIBUJO MECANICO,MEC-PLS09 ,7,1,2012,2,S,2012,24,46,0,0,0,2F-5,0.0,1.0,,,es_1063
13361,5929,2012,2,5619,DIBUJO MECANICO,MEC-PLS09 ,7,1,2012,2,S,2012,23,41,0,0,0,1F-5,0.0,1.0,,,es_756
13370,5938,2012,2,5620,LABORATORIO MECANICO 2,MEC-PLS09 ,7,1,2012,2,N,2012,13,14,10,0,0,,0.0,1.0,,,es_1060
13371,5939,2012,2,5620,LABORATORIO MECANICO 2,MEC-PLS09 ,7,1,2012,2,S,2012,21,36,10,0,0,1F-5,0.0,1.0,,,es_675
13372,5940,2012,2,5620,LABORATORIO MECANICO 2,MEC-PLS09 ,7,1,2012,2,S,2012,18,33,10,0,0,1F-5,0.0,1.0,,,es_472
13373,5941,2012,2,5620,LABORATORIO MECANICO 2,MEC-PLS09 ,7,1,2012,2,S,2012,21,33,10,0,0,1F-5,0.0,1.0,,,es_1066
13374,5942,2012,2,5620,LABORATORIO MECANICO 2,MEC-PLS09 ,7,1,2012,2,S,2012,21,35,10,0,0,1F-5,0.0,1.0,,,es_713
13375,5943,2012,2,5620,LABORATORIO MECANICO 2,MEC-PLS09 ,7,1,2012,2,S,2012,21,33,10,0,0,1F-5,0.0,1.0,,,es_1065
13376,5944,2012,2,5627,PROYECTO INTEGRADO,MEC-PLS09 ,9,1,2012,2,S,2012,25,30,0,0,0,2F-4,0.0,1.0,,,es_3
13378,5946,2012,2,5627,PROYECTO INTEGRADO,MEC-PLS09 ,9,1,2012,2,S,2012,25,30,0,0,0,2F-4,0.0,1.0,,,es_688
13379,5947,2012,2,5627,PROYECTO INTEGRADO,MEC-PLS09 ,9,1,2012,2,S,2011,30,30,0,0,0,2F-4,0.0,1.0,,,es_65
13380,5948,2012,2,5627,PROYECTO INTEGRADO,MEC-PLS09 ,9,1,2012,2,S,2012,30,30,0,0,0,2F-4,0.0,1.0,,,es_924
13381,5949,2012,2,5627,PROYECTO INTEGRADO,MEC-PLS09 ,9,1,2012,2,N,2011,0,0,0,0,0,,0.0,0.0,,,es_38
13382,5950,2012,2,5627,PROYECTO INTEGRADO,MEC-PLS09 ,9,1,2012,2,S,2012,25,30,0,0,0,2F-4,0.0,1.0,,,es_713
13383,5951,2012,2,5627,PROYECTO INTEGRADO,MEC-PLS09 ,9,1,2012,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_48
13384,5952,2012,2,5627,PROYECTO INTEGRADO,MEC-PLS09 ,9,1,2012,2,S,2012,30,30,0,0,0,2F-4,0.0,1.0,,,es_20
